GSTIN,COMPANY_NAME
29AACCJ8842Q1ZO,JASTECH SYSTEMS PRIVATE LIMITED
29AACCA4245Q1Z8,ANDREW YULE & CO LTD
29AADCP0966E1ZD,PATIL ELECTRIC WORKS PVT. LTD.
29AJEPR6465P1Z7,JSA WEB SOLUTIONS
29AAAHT2668D1Z1,VT SWITCHGEARS AND TRANSFORMERS (HUF)
29AADCK2946B1ZO,KRISH AUTO POWER (I) PVT LTD
29AAACN0332P1ZB,COFORGE LIMITED
29AABFL0874G1ZA,LEOTECH
29AABCP1103B1Z6,PROTECTRON ELECTROMECH PVT LTD
29AAACF2689P1ZV,FRONTLINE ELECTRONICS LIMITED
29AAACT5402E1ZN,TEKNIC EUCHNER ELECTRONICS PVT LTD
29AABCA6647B1ZU,Atlanta Electricals Pvt Ltd
29AAFCN9289E1ZV,NICORE INDIA PRIVATE LIMITED
29AAMFM9123A1ZA,MAHALAKSHMI TRANSFORMERS
29AABCT2941F1ZE,TRAAB ENGINEERNG INDIA PRIVATE LIMITED
29AAACE3143M1ZJ,ELECTRONIC AUTOMATION PRIVATE LIMITED
29AHTPA1884A1ZC,HEXAGON AUTOMATION
29AVBPS8360B1ZG,SIDDESHWARA CONTROLS
29AAECC2212P1ZJ,CHUAN SHUN ELECTRIC COMPANY INDIA PRIVATE LIMITED
29AAFCK5048Q1ZS,AAVIZA ELECTRONICS PRIVATE LIMITED
29AAHCR3071J1Z2,RENEW WIND ENERGY (MP THREE) PRIVATE LIMITED
29AAICA2448P1Z3,ALLIED MOULDED ENCLOSURE PRODUCTS(INDIA) PVT LTD
29AAQCS3546Q1ZA,SOLAR  HITECH  SOLUTIONS (P) LTD.
29AACCE2059G1ZP,ENPHINITI ENGINEERING SOLUTIONS P LTD
29AAECN5548B1ZG,NIEDAX INDIA
29AAACM0344C2ZY,MINDA CORPORATION LIMITED
29AAJFP3506B1ZH,PIXEL CONTROLS
29AAFCT0928E1ZD,TELIMART INDIA PRIVATE LIMITED
29BKUPS2041A1Z2,CHAITANYA ELECTRIC COMPANY
29AAACT7429D1ZA,TROLEX INDIA PVT LTD
29AABCI7156H1ZC,M/S INDIC EMS ELECTRONICS PRIVATE LIMITED
29AADCP1443L1Z8,SIEMENS RAIL AUTOMATION PRIVATE LIMITED
29AABCI1250J1ZO,I-LOGICON CONTROL AUTOMATION PVT LTD
29AANCM1572F1Z8,MEAN WELL INDIA ELECTRONICS PRIVATE LIMITED
29AACCV1962D1ZC,VOLTECH MANUFACTURING COMPANY LIMITED
29AACCE8344A1ZT,ELECTRONIC PRODUCT SERVICES (INDIA) PRIVATE LIMITED
29AAECT3964D1Z6,TBEA Green Energy (India) Private Limited
29AAACK6784C1ZD,"KALA GENESET PVT LTD, KOGANOLLI"
29AADCJ1483C1ZP,METSMITH INNOVATIONS PRIVATE LIMITED
29AAECI6713P1ZZ,IPEC India Private Limited
29AACCS7713D1ZE,CELLCOMM SOLUTIONS LTD
29APXPS8998D1ZI,NIK ENTERPRISES
29AAACT7479D1Z0,TRIGNO ENGINEERING PVT.LTD
29AAECL2328R1ZX,LABIFIX INNOVATIONS PVT LTD
29AAACC5972G1ZH,CONTROL INFOTECH PRIVATE LIMITED
29AAXCS9012Q1Z6,SAMOO ENGINEERING INDIA PRIVATE LIMITED
29AADCC2906M1ZH,INNOVISTA SENSORS INDIA PRIVATE LIMITED
29AAACC6921B1Z0,CANARA LIGHTING INDUSTRIES PRIVATE LTD.
29AAACE6338C1ZT,ECO CRYSTAL PVT LTD
29ABCCS9740F1Z1,SANDHAR HAN SHIN AUTO TECHNOLOGIES PRIVATE LIMITED
29AAECS5479G1ZV,SWASTIK WINDING WIRES PVT LTD
29AACCI2338E1ZR,IMPEL SERVICES PRIVATE LIMITED
29AANCA3408J1ZG,AVISHKAR INNOVATIVE PRIVAT LIMITED
29AAACT8702F1ZC,NORATEL INDIA POWER COMPONENTS PVT LTD
29AABFL1085F1ZF,LAUREL APPARELS
29AAXPR8732P1Z9,POOJA POWER PRODUCTS
29AAIFA3564F1ZF,ALPHA POWER SOLUTIONS
29AACFP7876K1ZG,POWER CONTROL  EQUIPMENTS
29AABCH5003J1ZQ,HEXMOTO CONTROLS PRIVATE LIMITED
30AAACU3547P1Z6,UNIVERSAL CABLES LIMITED
30AAECT3172H1ZN,Teknic Electric I Private Limited
30AAFCB7919K1ZM,INDOSPIRIT BEVERAGES PRIVATE LIMITED
30AAACE6142N1ZT,EMM ESS AIRCON PRIVATE LIMITED
30AAAHT2668D1ZI,V.T. SWITCHGEARS AND TRANSFORMERS (HUF)
30AABFU0959R1ZT,UNIQUE EQUIPMENTS
30AAMCS0799M1ZU,D-LINK INDIA LIMITED
30AADCD7846H1ZR,D B ELECTRICALS PVT LTD
32AAECM9520E1ZS,MALABAR EQUIPMENTS AND GENERAL TRADERS PRIVATE LTD
32AAXCS9197C1ZQ,SUN MOBILITY PRIVATE LIMITED
32AAACU2833N1ZB,UNITED ELECTRCAL INDUSTRIES LTD
32AAJFH8597G1ZZ,HAWAII SIGN AND LED LLP
32AABCO7379L1Z1,ORION ACCUMULATORS PRIVATE LIMITED
32AADFO1500G1Z1,FUZE BATTERIES
32BDGPJ1803C1ZD,SKY LIGHT TRADING
32AALCP6981B1ZD,PPC TECHNOLOGIES INDIA PRIVATE LIMITED
32AABCG0453F1Z9,GUARDIAN CONTROLS LIMITED
32AACFL3500E1Z5,LEELA ELECTRIC
32AABCE7582R2Z1,VVDN TECHNOLOGIES PRIVATE LIMITED
32AAACO5172E1ZU,ARYA OMNITALK WIRELESS SOLUTIONS PRIVATE LIMITED
32AABCG3313Q1ZP,GM MODULAR PRIVATE LIMITED
33AACCD8899B1ZJ,DIGITECH CONTROLS   AUTOMATIONS (INDIA) PRIVATE LIMITED
33AAECT7331G1ZI,VANTIVA INDIA PRIVATE LIMITED
33AABCP8787H1Z1,PRICOL  ENGINEERING INDUSTRIES PRIVATE LIMITED
33AACCK7696P1ZQ,KMF AUTOMOTIVE PRIVATE LIMITED
33AAKCM8767B1ZB,MYTRAH VAYU (SABARMATI) PRIVATE LIMITED
33AABCP2464K1ZG,POWER BUILD PRIVATE LIMITED
33AAECG1337M1ZO,TOYOTA CONNECTED INDIA PRIVATE LIMITED
33AAGCS2228F2ZO,BSA CORPORATION LIMITED
33AAACO5504A1Z8,ORION ELECTRIK CONTROLS PVT LTD
33AAZCS9495F1ZF,SUN INDUSTRIAL AUTOMATION & SOLUTIONS PRIVATE LIMITED
33AABCK4793Q2ZW, 
33AAFCS8737E2Z9,SANMINA-SCI INDIA PVT LTD
33AAFCT9253N2ZS,TSMT TECHNOLOGY INDIA PRIVATE LIMITED
33AABCT0424B1Z7,T.V. TODAY NETWORK LIMITED
33AAGCA3627G1Z0,ACT PLAST PAINTS  PVT LTD
33AAKCS1901R1Z2,LS AUTOMOTIVE INDIA PRIVATE LTD
33ABAFS6847A1ZG,SURIYA ELECTRICAL ENTERPRISES
33AANCS4210L1ZB,SUBASH WIRES AND CABLES PRIVATE LIMITED
33AAGCT8416L1Z1,TCL
33AAACY5528J1Z7,YAMAHA MOTOR ELECTRONICS INDIA PRIVATE LIMITED
33AAGCC8949K1Z6,CHENNAI ELECTRO AND CIRCUITS PRIVATE LIMITED
33AABCP9366Q1ZP,PRIMO AUTOMATION SYSTEMS P.LTD
33AAKCA7602H1ZV,ARK INFOSOLUTIONS PRIVATE LIMITED
33BTUPK8063P1ZQ,INNOVATION LIGHTING CO.
33AADPN2871R2Z7,GMT ALLOYS
33AABCR2074D1ZV,ASCENT CIRCUITS PVT LIMITED
33AAACM4513F2Z0,MEL SYSTEMS AND SERVICES LTD
33AACCT8402A1ZY,TEEMS INDIA TOWER LINES PRIVATE LIMITED
33AAACI5754J1ZJ,"INTERPLEX ELECTRONICS INDIA PVT. LTD.,"
33ABCCS0037M1ZH,SARAVANAN ELECTRICALS & ENGINEERING PRIVATE LIMITED
33AAGCP8633H1ZB,SHAKTIMAN EQUIPMENTS PRIVATE LIMITED
33AAFCT9697Q1Z7,THINKSEMI INFOTECH PVT.LTD
33ACHFS5475N1ZI,SPI POWER LLP
33AABCL0050B1ZH,LDS RUBBER TECH (CHENNAI) PVT. LIMITED
33AAFCC9026J1ZN,COMPETITION TEAM TECHNOLOGY INDIA PRIVATE LIMITED
33AABCE6120F1Z9,ELCOMPONICS SALES PRIVATE LIMITED
33AAGCB1316F1ZB,BR RETAIL INDIA PRIVATE LIMITED
33AAACY3314N2ZA,YAMAHA MUSIC INDIA PRIVATE LIMITED
33AACCC0304N1Z3,CHAIN-SYS (INDIA) PRIVATE LIMITED
33AAGCI1340C1ZA,INTELLE POWER AND AUTOMATION PRIVATE LIMITED
33AAAFO0068J1ZI,ON LOAD GEARS
33AAECP1572B1ZX,PROTOCOL LABELS INDIA PRIVATE LIMITED
33AACCR3298Q1ZR,EVOLUTE CLEANTECH SOLUTIONS PRIVATE LIMITED
33AAJCS0712P1Z8,SUPREME POWER EQUIPMENT PRIVATE LIMITED
33DFIPS4491M1ZR,AIRVISION TECHNOLOGY
33AAACS9898R1Z8,SIGNALS AND SYSTEMS (INDIA) PRIVATE LIMITED
33AAGFT0201L1ZK,THERMAL SYSTEMS AND ENGINEERING
33AADCC7989C1ZK,MYTRAH ENERGY (INDIA) PRIVATE LIMITED
33ABGFM9358J1ZT,MOTIVVA
33AACCA1237A1ZM,ACER INDIA PRIVATE LIMITED
33AAACM4387K1ZA,MELCON CONTROLS (P) LTD
33AAFCD2767H1ZP,DUKANE INTELLIGENT ASSEMBLY SOLUTION (INDIA) PRIVATE LIMITED
33AACCA5337M1ZO,AUTOBAHN MOTOR PRODUCTS PRIVATE LIMITED
33AABCP6765H1ZB,PRAKASH INDUSTRIES LIMITED
33AAEFS3631H1ZG,SYSTEM CONTROL
33AADCP2617C1Z0,PIONEER INFO SOLUTIONS (P)LTD
33DKIPS6105K1ZX,PERFECT ENGINEERING WORKS
33AMBPK2864K1Z1,POPULAR SYSTEMS
33AAEFP5380L1Z0,PRECISION CONTROLS
33AAJCA1954D1Z1,ARO-SAK PLASTICS & ASSEMBLIES PRIVATE LIMITED
33ABGFS0006D1ZX,S.E. CONSULTANCY   SERVICES
33ADBFS2581A1ZK,SSP TRADING COMPANY
33AAACG5018K1ZU,DELTA MANUFACTURING LIMITED
33AAECB9380M1ZA,BARGA INDIA PRIVATE LIMITED
33AACCG5863A1Z0,GOLDEN ELECTRONIC CONTROLS INDIA PVT LTD
33AADCD6960E1ZU,DYNAMIC PANELS AND CONTROLS PRIVATE LIMITED
33AAGFP3770N1ZW,POWER CONTROL SYSTEMS
33DBPPR3745N1ZW,SRK PANEL POWER CONTROLS & AGRICULTURAL PRODUCTS
33AAGCS1572A1ZU,STAR TRACE PVT. LTD
33AAKCA3734E1Z0,ACE ELECTRICAL EQUIPMENTS (INDIA) PRIVATE LIMITED
33AADCR4165M1Z6,TAMURA ELCOMPONICS TECHNOLOGIES PVT. LTD.
33AADFB0758K1ZL,BALA INDUSTRIES
34AAICS1168C2ZL,SUNBEAM GENERATORS PVT. LTD
34AAACI0921R1ZI,INDIA NIPPON ELECTRICALS LTD
34AABCG2202J2Z4,BGR ENERGY SYSTEMS LIMITED
34AAACC6943R1Z6,EATON POWER QUALITY PRIVATE LIMITED
34AAACL3763E1ZS,LUCAS TVS LIMITED
36AAGCS9530C1ZE,M/S SH   HARYANA WIRES LIMITED
36AACFZ2278F1Z0,ZUNAX ENERGY PRODUCTS LLP
36AASHA4434N1ZU,KHISHA ENTERPRISES
36AABCI2987E2ZH,IDEAL DETONATORS PRIVATE LIMITED
36AAOCA0892R2ZT,RENEW RANGA REDDY SOLAR POWER PRIVATE LIMITED
36AACCB1828N2ZI,BHAGWATI PRODUCTS LIMITED
36AABCA7421P1ZG,ANALOGICS TECH INDIA LTD
36AAECV3436C1ZK,VERTEX ENGINEERING SYSTEMS PVT LTD
36AAACF5108K1ZQ,M/S ECOLED ILLUMINATIONS PRIVATE LTD
36AACCT5237F1ZF,TES-AMM (INDIA) PRIVATE LIMITED
36AAATR1330C1Z4,PRECISION ELECTRONIC COMPONENTS MFG CO
36AABCI2372P1Z8,INPACK FABRICATIONS PVTLTD
36AADCN9640D1ZH,NOVA BATTERIES PVT LTD
36AAAFH4723R1Z1,HYTRONICS ENTERPRISES
36AAACE5152A1Z8,EPSILON ELECTRONIC EQUIPMENT AND COMPONENTS PVT LTD
36AABCF5590J1ZD,FORTUNEARRT LED LIGHTING PVT LTD
36AADCS7818Q1ZL,SWITCHGEARS & STRUCTURALS (INDIA) PRIVATE LIMITED
36AALCA8844J1Z5,ANUVEGA TECHNOLOGIES PRIVATE LIMITED
36AAFCN3312A1Z4,CONCIPIO POWER PRIVATE LIMITED
36AEGPR1115K1ZI,EMATION
36AAFCD4325F1ZX,DINKAR TECHNOLOGIES PRIVITE LIMITED
36AAHCP5472F2Z8,PURVANCHAL SOLAR POWER PRIVATE LIMITED
36AAACE5687J1Z9,EAST COAST MAGNETS PRIVATE LIMITED
36AABCV0595K1Z0,VEM TECHNOLOGIES PRIVATE LIMITED
36AAHCP8653J1ZV,PERT INFOCONSULTING PVT LTD
36AAACN8053B1ZR,NED ENERGY LTD
36AADFR0793A1ZH,M/S RAMKUMAR ELECTRO TECH PVT LTD
36AABCE5570H1ZN,ENERTECH COMNET PVT LTD
36ADMPM6042R2ZS,ACMI INDUSTRIES
36AACCH9538H1ZB,QDIGI SERVICES LIMITED
36AABCR0719B1ZX,RADIANT CORPORATION PVT LIMITED
36AAHCT8466D1Z1,TAASHEE LINUX SERVICES PRIVATE LIMITED
36AACCN0969L1Z3,NAINA POWER PVT LTD
36AAHCA0246Q1ZF,BHAGYANAGAR COPPER PRIVATE LIMITED
36AAFCD0959F1ZP,DALAL PLASTICS PRIVATE LIMITED
36AAECR3435M1Z4,RADIANT  RSCC SPECIALTY CABLE PRIVATE LIMITED
36AACCS8681G1Z0,SULAKSHANA CIRCUITS LTD
36ANLPK4547Q1Z7,PINNACLE GENERATORS
37AADCD0536A1ZA,DIVYA ELECTRICAL TRANSFORMERS AND SERVICES PRIVATE LIMITED
37AAECD6739Q1ZV,B9 BEVERAGES LIMITED
37AADCT9493Q1Z7,TADAS WIND ENERGY PRIVATE LIMITED
37AAGCG4427Q1Z1,GREENKO ENERGY PROJECTS PRIVATE LIMITED
37ABACS0651F1ZM,ADANI SOLAR ENERGY AP SEVEN PRIVATE LIMITED
37AAACI6083N1Z3,INDUS REFRIGERATION PRIVATE LIMITED
37AONPA9586N1Z0,SAFA OIL INDUSTRIES
37AANCA8796P1ZE,AASHMAN ENERGY PRIVATE LIMITED
37AAACF5248E1ZS,FLEXTRONICS TECHNOLOGIES (INDIA) PRIVATE LIMITED
37AAACJ8109N1Z7, 
37AAFCD4495C1ZM,DH LIGHTING INDIA PRIVATE LIMITED
37AALFR9930R1Z3,RAMYASRI ELECTRICAL AUTOMATION
37AAJCA8115C1ZW,AXIS WIND FARMS (MPR DAM) PRIVATE LIMITED
37AAGCC9489G1Z2,CSC WI-FI CHOUPAL SERVICES INDIA PRIVATE LIMITED
37AABCA9265F1ZL,AMARARAJA POWER SYSTEMS LTD
37AABCL8136A1ZS,M/S LIKHITA ENERGY SYSTEMS PRIVATE LIMITED
01AAACV0446L1ZM,VINEY CORPORATION PRIVATE LIMITED
02AABCP1099A1Z1,Prismatic Engineering Private Limited
02AACFE1643D1Z9,ELIZA POWER INDUSTRIES
02AACCE4671N2ZJ,NOVATEUR ELECTRICAL & DIGITAL SYSTEMS PRIVATE LIMITED
03AAACK7876M1Z3,KHOSLA MACHINES PRIVATE LTD.
05AADCA6472A1Z5,M/S ADVANCE PANELS AND SWITCHGEAR PVT. LTD.
05AABCT7365F1ZC,M/S TECHNICAL ASSOCIATES LIMITED
05AAACD4255F1Z2,DENSO INDIA PRIVATE LIMITED
06AADCC1091R1ZD,COSLIGHT INDIA TELECOM PRIVATE LIMITED
06ABDCS2305P1Z8,STERLING GTAKE E-MOBILITY LIMITED
06AAICS5745D1ZC,SYRMA SGS TECHNOLOGY LIMITED
06AAACO0160A1ZB,LEDVANCE PRIVATE LIMITED
06AAGCG5190C1ZT,GRASP ELECTRIC PRIVATE LIMITED
06AAACU7563K1ZZ,ULTRA WIRING CONNECTIVITY SYSTEM LIMITED
06AAACV2653F1ZK,Vimlesh Industries Pvt. Ltd.
06AAECA9724G1ZP,ASTI ELECTRONICS INDIA PVT. LTD.
06AAACP0969Q1ZW,PARAMOUNT COMMUNICATIONS LIMITED
06AAHFF8057H1Z9,FUTURE ENERGY
06AAECR8429F1ZA,RIELLO POWER INDIA PVT LTD
06AACCL7362B1ZS,L.S POWER CONTROL PVT LTD
06AABCI5512R1ZB,INVAS TECHNOLOGIES PVT. LTD.
06AAFCI5222G2ZU,IPOWER BATTERIES PRIVATE LIMITED
06AACCD7291B1ZW,DY AUTO INDIA PVT LTD.
07ADEPV7536R1ZK,PROSAFE AUTOMATION
07AEHPD1584R1Z1,CRUISER TECHNOLOGIES
07AAACN5382P1ZX,NUCLEUS SOFTWARE EXPORTS LIMITED
07AAACA1386J1ZQ,AUTOMATIC INSTRUMENTS PVT.LTD
07AACCG9201E2ZY,G&W ELECTRIC COMPANY INDIA PRIVATE LIMITED
07AAACP1708R1Z5,PAGODA CABLES P LTD
07AAECG0174E1ZZ,GANGOTRI ELECTRONICS PVT LTD
07AAHCK1910H1ZS,KK LIGHTING INDIA PRIVATE LIMITED
07AALPK0933D2ZZ,UNIVERSAL SWITCH GEAR CONTROL
07AAPFK0641N1ZZ,KRISHNA TRADERS
07AAACI9300C1Z3,ICON CONTROLS PVT LTD
07AATFR9664G1ZE,RSK INDUSTRIES
07ADXPT6227A1Z8,SURESH TOSNIWAL
07ABSPP7781N1ZH,FINE TRAP INDIA
07AACCJ6387Q1ZQ,JMD PRECISION EQUIPMENTS PVT. LTD.
07AAGCS2925K1Z5,NISH TECHNO PROJECTS PRIVATE LIMITED
07AAMCS1538E1ZD,SIGMA POWER PRODUCT PRIVATE LIMITED
07AABCS8544B1ZI,Sight Sound Electronics
07AABCB1465A1ZB,BELLS INSULATIONS PRIVATE LTD.
07AANPB1737E3ZZ,BANGA INTERNATIONAL
07AGQPA4709G1ZH,NEWSKY INTERNATIONAL
07ACTFS4568E1ZK,STAR INTERNATIONAL
07AAACH8429B1ZU,HINDUSTAN SWITCH PVT.LTD.
07AAKCR2857H1Z2,RANZ VISION PRIVATE LIMITED
07AADCL7998N1ZI,FORTBELL GADGETS PRIVATE LIMITED
07AARCS4726M1ZN,SP Semiconductors Pvt. Ltd
07AACCU5340C1ZP,UR UDYOG PRIVATE LIMITED
07AAECR3775L1ZW,R S ELECTROALLOYS PRIVATE LIMITED
07AACCB1828N2ZJ,BHAGWATI PRODUCTS LIMITED
07AADCP8401G1ZL,PROGRESSIVE INFOVISION PVT. LTD.
07ADMPA4164A1Z2,UD INDIA CORPORATION
07AAACE1660R2ZC,ENVOYS ELECTRONICS PRIVATE LIMITED
07AAHCM5867F1Z6,MAYUR ELECTROMECK PRIVATE LIMITED
07AAACM8040P1Z5,MALHOTRA CABLES PVT.LTD.
07AABCC2518H1Z0,CORAL TELECOM LTD
07AFIPK6742G1ZC,GOLDEN CAB INDUSTRIES
07AAACS2211A1Z9,CHANDRA ELECTRICALS INDUSTRIES
07AFMPJ1472N2Z0,PADAM SHREE IMPEX
07ACPPD7211H2ZP,DIGISMART ELECTRICALS
07AEZPB4000Q1Z6,ENERGY ELECTRIC VEHICLES
07AAFCC5596H1ZC,CANDID OPTRONIX PRIVATE LIMITED
07AATFR6490A1ZW,RHINE ENERGY LLP
07AAACS8416K1Z5,LINXENS INDIA PRIVATE LIMITED
07AEOPB8065J1Z6,ISHWAR WIRE PRODUCTS
07AAACN0024A2ZE,NEPTUNE SYSTEMS PVT LTD
07AAFCR1111D1Z2,RENEW POWER PRIVATE LIMITED
07AAACM0092P1Z9,MICROTEK INTERNATIONAL PRIVATE LIMITED
07AABCI4692Q1ZW,IDCUBE IDENTI FICATION SYSTEMS PRIVATE LIMITED
07AACCA7579D1ZM,ALLIED POWER SOLUTIONS (I) PVT. LTD.
07AOGPS8889B1ZD,SPEEDCON ELECTRONICS
07AAEHS5650N2ZM,PRAKASH CHAND PREM CHAND JAIN
07AADCD5194L1ZA,DECCO APPLIANCES PVT.LTD
07AAWFP5237A1Z4,PRITAM ELECTRIC CO
07AABCJ4701F1Z0,J K EXIM PRIVATE LIMITED
07ABCPG9866B1ZP,EXCEL CABLES (INDIA)
07AAKCP5832C1ZH,PSIL INDIA PRIVATE LIMITED
07AEBPJ3306B1ZA,KUNTH CAB INDUSTRIES
07AAFFI3252D1ZR,Infinity Consultants
07AASCA3807G1ZL,AERO DIGITAL WORLD PRIVATE LIMITED
07AAFCS5788K1ZN,SWISS AUTO PVT.LTD.
07AACCE3564G1ZR,ELDORADO TECHNOLOGIES LIMITED
07AATCS9484L1Z6,SUNBEAM REAL VENTURES PRIVATE LIMITED
07EQYPS5583Q1Z7,Garima Impex
07AAACC1835E1Z5,CONTINENTAL DEVICE INDIA LIMITED
07AABCL8009L1ZC,L D MANUFACTURING PVT LTD
07ACTFS5968A1ZM,S S TRADERS
07AAACV4250G1ZJ,VALIANT COMMUNICATIONS LIMITED
07AAKPM4041M1ZH,Darshna Enterprises
07AKKPG1580H1Z7,K.S. INDUSTRIES
07AABCD4018M2ZO,DELHI TELECOM PRIVATE LIMITED
07AABCT1188L1Z2,Teckinfo Solutions Private Limited
07AAICG9524C1ZN,GLA ELECTRONICS PRIVATE LIMITED
07AAMCA8919P1ZT,ACCRETIVE TECHNOLOGIES PRIVATE LIMITED
07AAGPG1806N1ZQ,ARUN MFG CO
07AARCS6205K1ZX,SBC INFOTECH LTD.
07AAFFB2626N1ZD,BANSAL AUTO PARTS INDUSTRIES
07AADCO4131G1ZR,ORLO ELECTRONICS PRIVATE LIMITED
07AAACI0265N1ZI,INDO HONG KONG INDUSTRIES PVT.LTD.
07AAACV0519J1ZG,VARDHMAN HOME APPLIANCES LIMITED
07AAACK0447J1ZO,KRYPTON POWER CONTROLS INDIA (P) LTD
07AACCH0030N1ZU,HYPHEN CABLES PVT. LTD.
07AAGCM5006M2ZC,MANGO TELECOMMUNICATION PRIVATE LIMITED
07BGSPA3048P1ZX,GALLANTIC INTERNATIONAL
07AADFP3466A1ZK,Paragon Cable India
07AADCT5964A1ZF,TOLLMAN INTERNATIONAL PRIVATE LIMITED
07AANFV2611D1ZD,VINAYAK TECHNOPLAST
07AAJFA0242M1ZK,Advance Technology Contacts
07AAOPJ3710C1Z3,SAI INDUSTRIES
07AAQFS9602J1ZN,SUNRISE ENTERPRISES
07AAECA0253E1Z9,RHINE POWER PRIVATE LIMITED
07AAGCG9159F1ZC,Glow Right Electric Source Private Limited
07AAEFN4156E2ZF,NYASA ENTERPRISE
07AAOPG6702D1ZY,GUJRAL SONS
07AAFCS8163G1Z5,SHIVAM ELECTRONICS INDIA PVT LTD
07AAAFH1602B1ZB,HAPPY SOUND INDUSTRIES
07AAACE1815G1Z3,EMPIRE CABLE INDS PVT.LTD
07AJCPG0574E1ZN,M/S TANISHK ELECTRONICS
07AAMCS9143F1Z2,SANVEI OVERSEAS PRIVATE LIMITED
07ABRPG2176M1Z6,ESS AR GALAXY
07AAACA0172A1ZJ,AJAY POLY PRIVATE LIMITED
07ABHPT5237C1ZO,S.C. PACKAGING
07AAGCB1316F1Z6,BR RETAIL INDIA PRIVATE LIMITED
07ABVPJ3239L1Z3,JINDAL ENGINEERS & CONSULTANTS
07AAHFE3675L1Z1,ELECTRINNO TOPOLOGY INDUSTRIES
07AAHCV3166A2ZI,VAMG CAPITAL SERVICES PRIVATE LIMITED
07AAHCT6769K1ZL,Trail Trade India Private Limited
07AHDPK9732F1ZB,A.K.ELECTRONICS
07AHHPG5865F1Z9,SANCHAR COMMUNICATION SYSTEMS
07AAACP1651R2Z2,PIECO INDIA ENGINEERING COMPANY PVT LTD
07AAACS0185P1Z1,SIMPLICITY ENGINEERS PVT LTD
07LDUPK7416E2ZZ,MARUTI ENTERPRISES
07AAJCS7312P1ZT,SAFE ELECTRONICS INDIA PRIVATE LIMITED
07ABACS4792B1ZF,ADANI RENEWABLE ENERGY HOLDING NINETEEN PRIVATE LIMITED
07AAGFO2171G1ZE,ORBIT WIRE & CABLES
07AABCI0243H1Z0,INDRAPRASTHA POWER GENERATION COMPANY LIMITED
07AAACN5055F1ZO,NOVEL ELECTRONICS PVT.LTD.
07AABCR4099N3ZQ,RAJATDEEP OVERSEAS PRIVATE LIMITED
07AABCS2570D1ZO,SERVOKON SYSTEMS LTD
07ABDFA7145E1ZP,AGGARWAL ENTERPRISE
07AAGCS5617L1Z0,SMART CABLE AND CORDS PRIVATE LIMITED
07AABCK2524R2Z8,KUNDLI METALS PVT LTD
07CFHPG7207K1ZC,CHIRAG CABLE INDUSTRIES
07AADCB4740N1ZI,BRIGHT CABLES PVT LTD
07AKTPK2403Q1ZN,OM ELECTRIC CORP.
07AAACC5346A1Z7,DIMENSION NEXT INFOCOM PRIVATE LIMITED
07AAJCP1283E1ZH,PARCOS CONTROL AND SYSTEMS PRIVATE LIMITED
07AADCD9928J2Z7,DEHN INDIA PRIVATE LIMITED
07AKCPM0341C1ZU,A PLUS AUDIOS
07AABFC8540N1Z7,CONCORD INDUSTRIES
07AAJCS1745E1ZF,SWISS ELMECH PRIVATE LIMITED
07DGBPK5675M1ZV,EXULTED SOLUTIONS
07ADJPJ5008P1Z8,SUPER POWER AND FIRE ENGINER (FORMERLY KNOWN AS SUPER GENSETS)
07AAJCS3766M1ZP,SAMHITA TECHNOLOGIES PVT LTD
08AIHPG1994L1ZT,SUNSTAR INDUSTRIES
08AACHS1722F1ZF,PROCESS & MACHINES AUTOMATION SYSTEMS
08AACCP1474C1ZP,PRIME TELELINK PVT.LTD.
09AAACS0330C1Z1,M/S INFO POWER TECHNOLOGIES PRIVATE LTD.
09AAACM9635L1ZY,M V D AUTO COMPONENTS PRIVATE LIMITED
09AACCM4530E2ZQ,M/S MANDEEP CABLES PRIVATE LIMITED
09AAACT0401H1ZU,TRICOLITE ELECTRICAL INDUSTRIES LIMITED.
09AAACH2422A1ZB,M/S ADROITEC INFORMATION SYSTEMS PRIVATE LIMITED
09AANFA8805A2ZJ,ANMOL POLYMERS
09AAAFA2753N1ZB,ARIHANT ELECTRICALS
09AAACD4255F1ZU,DENSO INDIA Private LTD
09AACCL8907C2ZI,LEDURE LIGHTINGS LIMITED
09AAHCP2138E1ZJ,M/S PADGET ELECTRONICS PRIVATE LIMITED
09AAECT9624Q1ZG,TIS INFOCOM PRIVATE LIMITED
09AAACN9845R1ZH,M/S NAINA SEMICONDUCTOR LTD
09ABECS3348D1ZD,SHERVAN ELECTRONICS & CABLES PRIVATE LIMITED
09AADCK5741J1ZA,M/S  CLEARPACK AUTOMATION PRIVATE LIMITED
19AABCM7980K1ZU,M.B.CONTROL & SYSTEM PVT LTD
23AABCB1380L1ZW,BIRLA CABLE LIMITED
23AAAFU3160F1ZN,UNIVERSAL TRANSFORMERS
24CJXPP0897G1ZH,ADVANCED ELECTRICAL SOLUTIONS
24AAACP2058C1ZZ,PARLE GLOBAL TECHNOLOGIES PRIVATE LIMITED
24AHXPP7652D1ZV,SHREE RAM ELECTRICALS
24AADCM9656L1ZY,MOBA MOBILE AUTOMATION INDIA PRIVATE LIMITED
24AAACZ0615P1Z7,SWATI SWITCH GEARS(INDIA) PVT LTD
24AAECA6115B1ZE,AJANTA MANUFACTURING PRIVATE LIMITED
24AAFCE1934M1ZL,EXIDE LECLANCHE ENERGY PRIVATE LIMITED
24AAACM3013E1Z9,OMORI  INDIA  PRIVATE LIMITED
